group	fill	clickSelects
1	#FFFFFF	1203
2	#FFFFFF	1203
3	#FFFFFF	865
4	#FFFFFF	200
5	#FFFFFF	200
6	#FFFFFF	200
7	#FFFFFF	200
8	#FFFFFF	200
9	#FFFFFF	200
10	#FFFFFF	200
11	#FFFFFF	200
12	#FFFFFF	200
13	#FFFFFF	200
14	#FFFFFF	865
15	#FFFFFF	200
16	#FFFFFF	673
17	#FFFFFF	200
18	#FFFFFF	553
19	#FFFFFF	553
20	#FFFFFF	553
21	#FFFFFF	2498
22	#FFFFFF	2498
23	#FFFFFF	2498
24	#FFFFFF	2498
25	#FFFFFF	865
26	#FFFFFF	2498
27	#FFFFFF	2498
28	#FFFFFF	2498
29	#FFFFFF	2498
30	#FFFFFF	2498
31	#FFFFFF	553
32	#FFFFFF	553
33	#FFFFFF	553
34	#FFFFFF	553
35	#FFFFFF	553
36	#FFFFFF	200
37	#FFFFFF	553
38	#FFFFFF	553
39	#FFFFFF	553
40	#FFFFFF	553
41	#FFFFFF	553
42	#FFFFFF	553
43	#FFFFFF	553
44	#FFFFFF	553
45	#FFFFFF	553
46	#FFFFFF	200
47	#FFFFFF	865
48	#FFFFFF	200
49	#FFFFFF	200
50	#FFFFFF	200
52	#FFFFFF	1203
53	#FFFFFF	1203
54	#FFFFFF	200
55	#FFFFFF	200
56	#FFFFFF	200
57	#FFFFFF	200
58	#FFFFFF	200
59	#FFFFFF	200
60	#FFFFFF	200
61	#FFFFFF	200
62	#FFFFFF	200
63	#FFFFFF	200
64	#FFFFFF	865
65	#FFFFFF	200
66	#FFFFFF	673
67	#FFFFFF	673
68	#FFFFFF	553
69	#FFFFFF	553
70	#FFFFFF	2498
71	#FFFFFF	553
72	#FFFFFF	2498
73	#FFFFFF	2498
74	#FFFFFF	2498
75	#FFFFFF	865
76	#FFFFFF	2498
77	#FFFFFF	2498
78	#FFFFFF	2498
79	#FFFFFF	2498
80	#FFFFFF	2498
81	#FFFFFF	2498
82	#FFFFFF	553
83	#FFFFFF	553
84	#FFFFFF	553
85	#FFFFFF	553
86	#FFFFFF	865
87	#FFFFFF	553
88	#FFFFFF	553
89	#FFFFFF	553
90	#FFFFFF	553
91	#FFFFFF	553
92	#FFFFFF	553
93	#FFFFFF	553
94	#FFFFFF	553
95	#FFFFFF	553
97	#FFFFFF	200
98	#FFFFFF	865
99	#FFFFFF	865
100	#FFFFFF	200
101	#FFFFFF	200
102	#FFFFFF	1203
103	#FFFFFF	1203
104	#FFFFFF	1203
105	#FFFFFF	200
106	#FFFFFF	200
107	#FFFFFF	200
108	#FFFFFF	200
109	#FFFFFF	200
110	#FFFFFF	200
111	#FFFFFF	200
112	#FFFFFF	200
113	#FFFFFF	200
114	#FFFFFF	200
115	#FFFFFF	865
116	#FFFFFF	673
117	#FFFFFF	673
118	#FFFFFF	2498
119	#FFFFFF	553
120	#FFFFFF	2498
121	#FFFFFF	2498
122	#FFFFFF	553
123	#FFFFFF	2498
124	#FFFFFF	2498
125	#FFFFFF	2498
126	#FFFFFF	865
127	#FFFFFF	2498
128	#FFFFFF	2498
129	#FFFFFF	2498
130	#FFFFFF	2498
131	#FFFFFF	2498
132	#FFFFFF	2498
133	#FFFFFF	553
134	#FFFFFF	553
135	#FFFFFF	553
136	#FFFFFF	553
137	#FFFFFF	865
138	#FFFFFF	553
139	#FFFFFF	553
140	#FFFFFF	553
141	#FFFFFF	553
142	#FFFFFF	553
143	#FFFFFF	553
144	#FFFFFF	553
145	#FFFFFF	553
146	#FFFFFF	553
147	#FFFFFF	200
148	#FFFFFF	865
149	#FFFFFF	865
150	#FFFFFF	200
151	#FFFFFF	200
153	#FFFFFF	865
154	#FFFFFF	200
155	#FFFFFF	200
156	#FFFFFF	200
157	#FFFFFF	626
158	#FFFFFF	200
159	#FFFFFF	626
160	#FFFFFF	626
161	#FFFFFF	626
162	#FFFFFF	626
163	#FFFFFF	626
164	#FFFFFF	626
165	#FFFFFF	200
166	#FFFFFF	626
167	#FFFFFF	626
168	#FFFFFF	626
169	#FFFFFF	626
170	#FFFFFF	626
171	#FFFFFF	673
172	#FFFFFF	673
173	#FFFFFF	673
174	#FFFFFF	673
175	#FFFFFF	673
176	#FFFFFF	200
177	#FFFFFF	673
178	#FFFFFF	673
179	#FFFFFF	673
180	#FFFFFF	673
181	#FFFFFF	673
182	#FFFFFF	673
183	#FFFFFF	673
184	#FFFFFF	673
185	#FFFFFF	673
186	#FFFFFF	553
187	#FFFFFF	200
188	#FFFFFF	553
189	#FFFFFF	553
190	#FFFFFF	553
191	#FFFFFF	553
192	#FFFFFF	553
193	#FFFFFF	553
194	#FFFFFF	553
195	#FFFFFF	553
196	#FFFFFF	553
198	#FFFFFF	200
199	#FFFFFF	200
200	#FFFFFF	200
201	#FFFFFF	200
202	#FFFFFF	200
203	#FFFFFF	865
204	#FFFFFF	865
205	#FFFFFF	200
206	#FFFFFF	200
207	#FFFFFF	626
208	#FFFFFF	200
209	#FFFFFF	626
210	#FFFFFF	626
211	#FFFFFF	626
212	#FFFFFF	626
213	#FFFFFF	626
214	#FFFFFF	626
215	#FFFFFF	626
216	#FFFFFF	200
217	#FFFFFF	626
218	#FFFFFF	626
219	#FFFFFF	626
220	#FFFFFF	626
221	#FFFFFF	673
222	#FFFFFF	626
223	#FFFFFF	673
224	#FFFFFF	673
225	#FFFFFF	673
226	#FFFFFF	673
227	#FFFFFF	200
228	#FFFFFF	673
229	#FFFFFF	673
230	#FFFFFF	673
231	#FFFFFF	673
232	#FFFFFF	673
233	#FFFFFF	673
234	#FFFFFF	673
235	#FFFFFF	673
236	#FFFFFF	673
237	#FFFFFF	553
238	#FFFFFF	200
239	#FFFFFF	553
240	#FFFFFF	553
241	#FFFFFF	553
242	#FFFFFF	553
243	#FFFFFF	553
244	#FFFFFF	553
245	#FFFFFF	553
246	#FFFFFF	553
247	#FFFFFF	553
248	#FFFFFF	200
249	#FFFFFF	200
250	#FFFFFF	200
251	#FFFFFF	200
252	#FFFFFF	200
254	#FFFFFF	200
255	#FFFFFF	200
256	#FFFFFF	200
257	#FFFFFF	200
258	#FFFFFF	626
259	#FFFFFF	626
260	#FFFFFF	626
261	#FFFFFF	626
262	#FFFFFF	626
263	#FFFFFF	626
264	#FFFFFF	626
265	#FFFFFF	626
266	#FFFFFF	200
267	#FFFFFF	626
268	#FFFFFF	626
269	#FFFFFF	626
270	#FFFFFF	626
271	#FFFFFF	626
272	#FFFFFF	626
273	#FFFFFF	626
274	#FFFFFF	673
275	#FFFFFF	673
276	#FFFFFF	673
277	#FFFFFF	200
278	#FFFFFF	673
279	#FFFFFF	673
280	#FFFFFF	673
281	#FFFFFF	673
282	#FFFFFF	673
283	#FFFFFF	673
284	#FFFFFF	673
285	#FFFFFF	673
286	#FFFFFF	673
287	#FFFFFF	673
288	#FFFFFF	200
289	#FFFFFF	553
290	#FFFFFF	553
291	#FFFFFF	553
292	#FFFFFF	553
293	#FFFFFF	553
294	#FFFFFF	553
295	#FFFFFF	553
296	#FFFFFF	553
297	#FFFFFF	553
299	#FFFFFF	200
300	#FFFFFF	200
301	#FFFFFF	200
302	#FFFFFF	200
303	#FFFFFF	200
304	#FFFFFF	200
305	#FFFFFF	200
306	#FFFFFF	200
307	#FFFFFF	200
308	#FFFFFF	626
309	#FFFFFF	626
310	#FFFFFF	626
311	#FFFFFF	626
312	#FFFFFF	626
313	#FFFFFF	626
314	#FFFFFF	626
315	#FFFFFF	626
