group	label	showSelected1
1	Cluster 28: 509/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 41: 409/8356 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 4.5	41
1	Cluster 110: 51/21134 pixels shown, logFC -5.7 to 4.3, log10(p) 0.0 to 5.4	110
1	Cluster 563: 699/878 pixels shown, logFC -5.5 to 1.0, log10(p) 0.0 to 4.2	563
1	Cluster 1605: 1907/2855 pixels shown, logFC -5.4 to 3.3, log10(p) 0.0 to 4.0	1605
1	Cluster 1665: 75/681 pixels shown, logFC -3.7 to 3.7, log10(p) 0.0 to 4.2	1665
1	Cluster 1785: 3/351 pixels shown, logFC -4.7 to 1.8, log10(p) 0.0 to 2.5	1785
1	Cluster 2003: 73/561 pixels shown, logFC -5.0 to 2.5, log10(p) 0.0 to 2.9	2003
1	Cluster 2015: 143/479 pixels shown, logFC -4.1 to 2.5, log10(p) 0.0 to 2.7	2015
1	Cluster 2120: 48/85 pixels shown, logFC -5.3 to -0.8, log10(p) 0.3 to 3.6	2120
1	Cluster 2121: 60/86 pixels shown, logFC -5.7 to 0.1, log10(p) 0.0 to 4.6	2121
1	Cluster 2643: 626/799 pixels shown, logFC -3.5 to 2.9, log10(p) 0.0 to 4.9	2643
1	Cluster 2729: 33/2793 pixels shown, logFC -5.0 to 4.6, log10(p) 0.0 to 3.4	2729
1	Cluster 3138: 69/69 pixels shown, logFC -1.7 to 1.3, log10(p) 0.0 to 1.2	3138
1	Cluster 3142: 59/59 pixels shown, logFC -1.1 to 1.2, log10(p) 0.0 to 1.2	3142
1	Cluster 3284: 179/185 pixels shown, logFC -5.0 to 0.8, log10(p) 0.0 to 2.9	3284
1	Cluster 3769: 19/208 pixels shown, logFC -2.6 to 2.7, log10(p) 0.0 to 2.9	3769
1	Cluster 4003: 97/97 pixels shown, logFC -5.2 to 0.1, log10(p) 0.0 to 3.4	4003
