group	label	showSelected1
1	Cluster 28: 1393/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 95: 60/75 pixels shown, logFC -4.0 to 2.8, log10(p) 0.1 to 1.8	95
1	Cluster 125: 304/318 pixels shown, logFC -4.4 to 3.4, log10(p) 0.0 to 2.1	125
1	Cluster 238: 79/785 pixels shown, logFC -3.5 to 3.7, log10(p) 0.0 to 3.7	238
1	Cluster 293: 10/2784 pixels shown, logFC -4.0 to 3.7, log10(p) 0.0 to 1.9	293
1	Cluster 296: 144/3036 pixels shown, logFC -4.1 to 4.3, log10(p) 0.0 to 3.2	296
1	Cluster 315: 314/639 pixels shown, logFC -3.7 to 4.6, log10(p) 0.0 to 3.2	315
1	Cluster 721: 41/41 pixels shown, logFC -3.1 to 3.3, log10(p) 0.0 to 1.5	721
1	Cluster 878: 130/130 pixels shown, logFC -3.3 to 3.3, log10(p) 0.0 to 1.5	878
1	Cluster 940: 12/651 pixels shown, logFC -4.5 to 3.4, log10(p) 0.0 to 2.3	940
1	Cluster 1001: 16/268 pixels shown, logFC -3.5 to 4.1, log10(p) 0.0 to 2.4	1001
1	Cluster 1186: 13/11504 pixels shown, logFC -3.6 to 6.4, log10(p) 0.0 to 10.7	1186
1	Cluster 1521: 1/37 pixels shown, logFC -3.6 to 2.8, log10(p) 0.0 to 1.4	1521
1	Cluster 2069: 61/126 pixels shown, logFC -2.8 to 4.1, log10(p) 0.0 to 2.4	2069
1	Cluster 2267: 21/22 pixels shown, logFC -0.4 to 2.0, log10(p) 0.0 to 0.6	2267
1	Cluster 2598: 52/52 pixels shown, logFC -2.5 to 2.8, log10(p) 0.0 to 1.1	2598
1	Cluster 2872: 9/9 pixels shown, logFC 0.7 to 3.7, log10(p) 0.2 to 1.9	2872
1	Cluster 3558: 9/11 pixels shown, logFC -0.4 to 2.8, log10(p) 0.0 to 1.1	3558
1	Cluster 3758: 9/13 pixels shown, logFC -1.3 to 2.0, log10(p) 0.0 to 0.6	3758
1	Cluster 3922: 21/82 pixels shown, logFC -3.3 to 2.0, log10(p) 0.0 to 1.2	3922
