group	label	showSelected1
1	Cluster 138: 468/948 pixels shown, logFC -4.7 to 4.1, log10(p) 0.0 to 3.9	138
1	Cluster 160: 2553/9295 pixels shown, logFC -5.5 to 3.4, log10(p) 0.0 to 4.2	160
1	Cluster 166: 151/9407 pixels shown, logFC -5.6 to 3.3, log10(p) 0.0 to 7.0	166
1	Cluster 335: 128/1280 pixels shown, logFC -4.3 to 4.1, log10(p) 0.0 to 3.6	335
1	Cluster 554: 85/1182 pixels shown, logFC -4.5 to 3.7, log10(p) 0.0 to 3.1	554
1	Cluster 769: 17/822 pixels shown, logFC -5.1 to 2.8, log10(p) 0.0 to 3.2	769
1	Cluster 1074: 92/1043 pixels shown, logFC -4.7 to 2.8, log10(p) 0.0 to 2.7	1074
1	Cluster 1282: 127/127 pixels shown, logFC -2.2 to 2.1, log10(p) 0.0 to 1.7	1282
1	Cluster 1585: 18/591 pixels shown, logFC -4.2 to 4.6, log10(p) 0.0 to 3.3	1585
1	Cluster 1804: 301/935 pixels shown, logFC -5.2 to 2.4, log10(p) 0.0 to 4.1	1804
1	Cluster 1887: 153/153 pixels shown, logFC -3.5 to 2.8, log10(p) 0.0 to 1.6	1887
1	Cluster 2025: 2/3389 pixels shown, logFC -4.6 to 2.8, log10(p) 0.0 to 3.6	2025
1	Cluster 2274: 26/86 pixels shown, logFC -4.2 to 1.5, log10(p) 0.0 to 1.9	2274
1	Cluster 2922: 234/234 pixels shown, logFC -3.3 to 3.4, log10(p) 0.0 to 1.7	2922
1	Cluster 3366: 9/34 pixels shown, logFC -4.1 to 0.0, log10(p) 0.0 to 1.8	3366
1	Cluster 4014: 70/70 pixels shown, logFC -4.3 to 0.8, log10(p) 0.0 to 2.0	4014
1	Cluster 4017: 11/11 pixels shown, logFC -3.9 to -2.0, log10(p) 0.5 to 1.7	4017
