group	fill	clickSelects
1	#FFFFFF	527
2	#FFFFFF	527
3	#FFFFFF	527
4	#FFFFFF	527
5	#FFFFFF	527
6	#FFFFFF	527
7	#FFFFFF	527
8	#FFFFFF	527
9	#FFFFFF	527
10	#FFFFFF	1857
11	#FFFFFF	1857
12	#FFFFFF	1857
13	#FFFFFF	1857
14	#FFFFFF	1857
15	#FFFFFF	1857
16	#FFFFFF	1857
17	#FFFFFF	1857
18	#FFFFFF	1857
19	#FFFFFF	1857
20	#FFFFFF	1857
21	#FFFFFF	1857
22	#FFFFFF	1857
23	#FFFFFF	1857
24	#FFFFFF	1857
25	#FFFFFF	1857
26	#FFFFFF	1857
27	#FFFFFF	1857
28	#FFFFFF	1857
29	#FFFFFF	1857
30	#FFFFFF	1857
31	#FFFFFF	1857
32	#FFFFFF	1857
33	#FFFFFF	2163
34	#FFFFFF	1857
35	#FFFFFF	1857
36	#FFFFFF	1857
37	#FFFFFF	2163
38	#FFFFFF	1857
39	#FFFFFF	1857
40	#FFFFFF	1857
41	#FFFFFF	1857
42	#FFFFFF	1857
43	#FFFFFF	1857
44	#FFFFFF	87
45	#FFFFFF	87
46	#FFFFFF	1857
47	#FFFFFF	1857
48	#FFFFFF	1857
49	#FFFFFF	1857
50	#FFFFFF	1857
51	#FFFFFF	1857
52	#FFFFFF	527
53	#FFFFFF	527
54	#FFFFFF	1857
55	#FFFFFF	527
56	#FFFFFF	527
57	#FFFFFF	527
58	#FFFFFF	527
59	#FFFFFF	527
60	#FFFFFF	1857
61	#FFFFFF	1857
62	#FFFFFF	1857
63	#FFFFFF	1857
64	#FFFFFF	1857
65	#FFFFFF	1857
66	#FFFFFF	1857
67	#FFFFFF	1857
68	#FFFFFF	1857
69	#FFFFFF	1857
70	#FFFFFF	1857
71	#FFFFFF	1857
72	#FFFFFF	1857
73	#FFFFFF	1857
74	#FFFFFF	1857
75	#FFFFFF	1857
76	#FFFFFF	1857
77	#FFFFFF	1857
78	#FFFFFF	1857
79	#FFFFFF	1857
80	#FFFFFF	1857
81	#FFFFFF	1857
82	#FFFFFF	1857
83	#FFFFFF	1857
84	#FFFFFF	2163
85	#FFFFFF	1857
86	#FFFFFF	1857
87	#FFFFFF	1857
88	#FFFFFF	1857
89	#FFFFFF	1857
90	#FFFFFF	1857
91	#FFFFFF	1857
92	#FFFFFF	1857
93	#FFFFFF	1857
94	#FFFFFF	87
95	#FFFFFF	87
96	#FFFFFF	1857
97	#FFFFFF	1857
