group	label	showSelected1
1	Cluster 28: 567/19433 pixels shown, logFC -5.7 to 4.0, log10(p) 0.0 to 6.8	28
1	Cluster 115: 1331/16699 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 5.7	115
1	Cluster 151: 371/5481 pixels shown, logFC -5.3 to 4.3, log10(p) 0.0 to 3.5	151
1	Cluster 212: 1081/2991 pixels shown, logFC -4.5 to 3.5, log10(p) 0.0 to 4.7	212
1	Cluster 219: 124/10155 pixels shown, logFC -5.2 to 4.8, log10(p) 0.0 to 10.7	219
1	Cluster 220: 72/3888 pixels shown, logFC -4.8 to 4.1, log10(p) 0.0 to 4.2	220
1	Cluster 652: 5/1985 pixels shown, logFC -2.8 to 4.6, log10(p) 0.0 to 6.2	652
1	Cluster 1711: 490/563 pixels shown, logFC -4.7 to 2.7, log10(p) 0.0 to 2.6	1711
1	Cluster 2781: 156/156 pixels shown, logFC -1.0 to 2.7, log10(p) 0.0 to 3.1	2781
1	Cluster 3105: 12/12 pixels shown, logFC 1.7 to 2.8, log10(p) 0.6 to 1.6	3105
1	Cluster 3450: 47/392 pixels shown, logFC -1.5 to 2.3, log10(p) 0.0 to 4.3	3450
1	Cluster 4115: 6/6 pixels shown, logFC 2.0 to 2.0, log10(p) 0.6 to 0.6	4115
