group	label	showSelected1
1	Cluster 388: 518/1667 pixels shown, logFC -1.9 to 1.7, log10(p) 0.0 to 30.5	388
1	Cluster 452: 695/695 pixels shown, logFC 0.9 to 2.3, log10(p) 4.1 to 25.3	452
1	Cluster 540: 104/2182 pixels shown, logFC -1.7 to 3.3, log10(p) 0.0 to 8.5	540
1	Cluster 777: 1158/1283 pixels shown, logFC -1.0 to 1.5, log10(p) 0.0 to 12.6	777
1	Cluster 842: 383/383 pixels shown, logFC 0.6 to 2.2, log10(p) 2.0 to 20.2	842
1	Cluster 912: 269/3751 pixels shown, logFC -1.2 to 1.2, log10(p) 0.0 to 23.3	912
1	Cluster 1507: 298/298 pixels shown, logFC 0.1 to 2.8, log10(p) 0.1 to 18.0	1507
1	Cluster 1551: 1/1656 pixels shown, logFC 0.6 to 3.4, log10(p) 0.8 to 20.0	1551
1	Cluster 1565: 462/854 pixels shown, logFC -0.1 to 1.8, log10(p) 0.0 to 9.9	1565
1	Cluster 1683: 559/576 pixels shown, logFC 0.6 to 1.9, log10(p) 3.4 to 18.4	1683
1	Cluster 1831: 3/5083 pixels shown, logFC -5.1 to 3.3, log10(p) 0.0 to 4.9	1831
1	Cluster 1989: 86/87 pixels shown, logFC 1.6 to 3.1, log10(p) 14.7 to 52.6	1989
1	Cluster 2499: 8/11 pixels shown, logFC 1.7 to 2.7, log10(p) 19.2 to 34.5	2499
1	Cluster 2770: 101/101 pixels shown, logFC 1.2 to 2.3, log10(p) 12.4 to 31.5	2770
1	Cluster 3070: 279/1270 pixels shown, logFC -0.2 to 4.2, log10(p) 0.1 to 19.2	3070
1	Cluster 3129: 71/2187 pixels shown, logFC 0.1 to 2.5, log10(p) 0.2 to 10.4	3129
1	Cluster 3980: 5/5 pixels shown, logFC 2.6 to 3.1, log10(p) 42.1 to 57.9	3980
