group	label	showSelected1
1	Cluster 36: 7/8364 pixels shown, logFC -3.8 to 5.3, log10(p) 0.0 to 7.6	36
1	Cluster 183: 831/2624 pixels shown, logFC -5.2 to 4.0, log10(p) 0.0 to 3.2	183
1	Cluster 208: 641/3792 pixels shown, logFC -4.2 to 4.6, log10(p) 0.0 to 4.4	208
1	Cluster 361: 225/225 pixels shown, logFC -4.6 to 2.5, log10(p) 0.0 to 2.5	361
1	Cluster 525: 8/686 pixels shown, logFC -4.2 to 2.8, log10(p) 0.0 to 2.1	525
1	Cluster 531: 799/4526 pixels shown, logFC -4.5 to 4.8, log10(p) 0.0 to 4.6	531
1	Cluster 1186: 571/11504 pixels shown, logFC -3.6 to 6.4, log10(p) 0.0 to 10.7	1186
1	Cluster 1408: 449/2098 pixels shown, logFC -3.5 to 5.4, log10(p) 0.0 to 7.9	1408
1	Cluster 1587: 16/511 pixels shown, logFC -2.4 to 4.6, log10(p) 0.0 to 4.0	1587
1	Cluster 1830: 151/922 pixels shown, logFC -4.2 to 4.1, log10(p) 0.0 to 3.2	1830
1	Cluster 2157: 40/42 pixels shown, logFC 1.2 to 4.3, log10(p) 0.7 to 5.2	2157
1	Cluster 2409: 144/144 pixels shown, logFC -3.9 to 2.3, log10(p) 0.0 to 1.7	2409
1	Cluster 2551: 37/77 pixels shown, logFC -4.3 to -1.3, log10(p) 0.3 to 2.0	2551
1	Cluster 4021: 30/30 pixels shown, logFC -2.0 to 3.4, log10(p) 0.0 to 1.5	4021
