group	label	showSelected1
1	Cluster 83: 183/3705 pixels shown, logFC -3.9 to 4.9, log10(p) 0.0 to 5.6	83
1	Cluster 85: 1464/6919 pixels shown, logFC -4.1 to 5.3, log10(p) 0.0 to 5.0	85
1	Cluster 99: 1119/3903 pixels shown, logFC -3.8 to 6.2, log10(p) 0.0 to 8.7	99
1	Cluster 241: 539/1286 pixels shown, logFC -3.5 to 5.0, log10(p) 0.0 to 4.2	241
1	Cluster 844: 26/229 pixels shown, logFC -2.4 to 4.1, log10(p) 0.0 to 3.7	844
1	Cluster 915: 1002/2004 pixels shown, logFC -3.5 to 5.3, log10(p) 0.0 to 5.1	915
1	Cluster 1068: 113/246 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 1.5	1068
1	Cluster 1454: 361/582 pixels shown, logFC -3.1 to 5.0, log10(p) 0.0 to 4.1	1454
1	Cluster 1691: 30/30 pixels shown, logFC -2.0 to 4.1, log10(p) 0.2 to 2.4	1691
1	Cluster 2491: 19/23 pixels shown, logFC -2.8 to 2.0, log10(p) 0.0 to 1.1	2491
1	Cluster 3185: 25/25 pixels shown, logFC -2.5 to 1.4, log10(p) 0.0 to 0.8	3185
1	Cluster 3800: 27/34 pixels shown, logFC -2.8 to 1.7, log10(p) 0.0 to 0.9	3800
1	Cluster 3999: 4/49 pixels shown, logFC -3.3 to 2.0, log10(p) 0.0 to 1.3	3999
