group	label	showSelected1
1	Cluster 68: 6/24565 pixels shown, logFC -6.0 to 4.1, log10(p) 0.0 to 5.6	68
1	Cluster 134: 822/6504 pixels shown, logFC -4.8 to 3.3, log10(p) 0.0 to 3.6	134
1	Cluster 157: 1/6856 pixels shown, logFC -5.0 to 4.3, log10(p) 0.0 to 6.8	157
1	Cluster 278: 41/1020 pixels shown, logFC -5.5 to 2.5, log10(p) 0.0 to 4.8	278
1	Cluster 357: 589/2304 pixels shown, logFC -5.6 to 3.1, log10(p) 0.0 to 4.5	357
1	Cluster 793: 3/393 pixels shown, logFC -5.1 to 1.7, log10(p) 0.0 to 3.3	793
1	Cluster 973: 191/348 pixels shown, logFC -5.8 to 0.6, log10(p) 0.0 to 9.6	973
1	Cluster 1052: 171/206 pixels shown, logFC -4.3 to 1.5, log10(p) 0.0 to 1.9	1052
1	Cluster 1064: 96/96 pixels shown, logFC -4.1 to 1.9, log10(p) 0.0 to 2.3	1064
1	Cluster 1182: 308/698 pixels shown, logFC -4.8 to 2.0, log10(p) 0.0 to 2.5	1182
1	Cluster 1201: 80/1742 pixels shown, logFC -5.1 to 2.1, log10(p) 0.0 to 3.1	1201
1	Cluster 1463: 9/192 pixels shown, logFC -4.9 to 2.5, log10(p) 0.0 to 2.8	1463
1	Cluster 1633: 290/605 pixels shown, logFC -4.6 to 2.6, log10(p) 0.0 to 2.5	1633
1	Cluster 1795: 1797/3975 pixels shown, logFC -6.1 to 2.0, log10(p) 0.0 to 6.6	1795
1	Cluster 2119: 78/236 pixels shown, logFC -4.8 to 2.0, log10(p) 0.0 to 2.7	2119
1	Cluster 3403: 13/13 pixels shown, logFC -5.2 to -2.5, log10(p) 1.2 to 3.4	3403
1	Cluster 4025: 29/29 pixels shown, logFC -4.0 to -0.9, log10(p) 0.3 to 1.7	4025
