group	x	y	clickSelects
14923	-44.75	48.25	620
14923	-44.75	48.75	620
14923	-39.25	48.75	620
14923	-39.25	47.75	620
14923	-38.25	46.75	620
14923	-36.25	46.75	620
14923	-36.25	45.75	620
14923	-34.25	45.75	620
14923	-32.75	44.25	620
14923	-30.75	44.25	620
14923	-29.25	42.75	620
14923	-29.25	42.25	620
14923	-29.75	41.75	620
14923	-29.75	41.25	620
14923	-29.25	41.25	620
14923	-28.75	41.75	620
14923	-28.25	41.75	620
14923	-26.75	40.25	620
14923	-26.75	39.75	620
14923	-27.25	39.25	620
14923	-27.25	38.75	620
14923	-25.25	38.75	620
14923	-22.75	36.25	620
14923	-22.75	34.25	620
14923	-21.75	34.25	620
14923	-21.75	33.25	620
14923	-21.25	33.25	620
14923	-20.75	33.75	620
14923	-20.25	33.75	620
14923	-19.75	33.25	620
14923	-19.75	32.25	620
14923	-18.75	32.25	620
14923	-15.25	28.75	620
14923	-15.25	27.25	620
14923	-16.25	27.25	620
14923	-17.75	25.75	620
14923	-18.25	25.75	620
14923	-18.25	26.75	620
14923	-19.75	26.75	620
14923	-21.25	25.25	620
14923	-21.75	25.25	620
14923	-22.25	25.75	620
14923	-23.25	25.75	620
14923	-23.75	26.25	620
14923	-24.25	26.25	620
14923	-24.25	25.75	620
14923	-23.25	24.75	620
14923	-23.25	24.25	620
14923	-24.75	24.25	620
14923	-25.75	25.25	620
14923	-26.25	25.25	620
14923	-26.75	24.75	620
14923	-27.25	24.75	620
14923	-27.75	25.25	620
14923	-28.25	25.25	620
14923	-28.75	24.75	620
14923	-29.25	24.75	620
14923	-29.25	25.25	620
14923	-28.75	25.75	620
14923	-28.75	27.25	620
14923	-30.25	28.75	620
14923	-30.25	29.25	620
14923	-29.25	29.25	620
14923	-28.75	29.75	620
14923	-28.75	31.25	620
14923	-29.25	31.75	620
14923	-29.75	31.75	620
14923	-29.75	30.75	620
14923	-30.25	30.25	620
14923	-31.25	30.25	620
14923	-32.25	29.25	620
14923	-32.25	28.25	620
14923	-32.75	27.75	620
14923	-32.75	27.25	620
14923	-32.25	26.75	620
14923	-31.25	26.75	620
14923	-31.25	25.75	620
14923	-30.75	25.25	620
14923	-30.75	24.75	620
14923	-31.75	24.75	620
14923	-32.25	24.25	620
14923	-33.25	24.25	620
14923	-33.25	23.75	620
14923	-32.75	23.25	620
14923	-32.75	22.25	620
14923	-32.25	22.25	620
14923	-30.75	23.75	620
14923	-29.25	23.75	620
14923	-27.75	22.25	620
14923	-27.75	21.75	620
14923	-28.75	20.75	620
14923	-29.75	20.75	620
14923	-30.25	20.25	620
14923	-31.25	20.25	620
14923	-31.25	19.75	620
14923	-30.25	18.75	620
14923	-30.25	18.25	620
14923	-31.25	18.25	620
14923	-31.25	16.25	620
14923	-31.75	15.75	620
14923	-31.75	15.25	620
14923	-31.25	14.75	620
14923	-30.25	14.75	620
14923	-30.25	14.25	620
14923	-30.75	13.75	620
14923	-31.25	13.75	620
14923	-31.75	14.25	620
14923	-32.25	14.25	620
14923	-32.25	13.75	620
14923	-31.75	13.25	620
14923	-31.75	12.25	620
14923	-31.25	11.75	620
14923	-31.25	11.25	620
14923	-32.25	11.25	620
14923	-32.75	10.75	620
14923	-33.25	10.75	620
14923	-33.75	11.25	620
14923	-34.75	11.25	620
14923	-34.75	11.75	620
14923	-34.25	12.25	620
14923	-34.25	13.75	620
14923	-34.75	14.25	620
14923	-34.75	15.25	620
14923	-35.25	15.75	620
14923	-35.75	15.75	620
14923	-36.75	14.75	620
14923	-36.75	13.75	620
14923	-37.25	13.25	620
14923	-37.75	13.25	620
14923	-37.75	14.25	620
14923	-39.25	14.25	620
14923	-39.25	13.25	620
14923	-39.75	12.75	620
14923	-40.25	12.75	620
14923	-40.75	13.25	620
14923	-40.75	14.25	620
14923	-41.25	14.75	620
14923	-41.75	14.75	620
14923	-42.25	14.25	620
14923	-42.75	14.25	620
14923	-42.75	18.25	620
14923	-43.25	18.75	620
14923	-43.25	19.75	620
14923	-44.25	20.75	620
14923	-44.25	21.25	620
14923	-43.75	21.75	620
14923	-43.75	22.25	620
14923	-44.75	22.25	620
14923	-44.75	27.75	620
14923	-44.25	28.25	620
14923	-44.25	29.25	620
14923	-43.25	30.25	620
14923	-43.25	30.75	620
14923	-44.25	30.75	620
14923	-44.75	31.25	620
14923	-44.75	34.75	620
14923	-43.75	35.75	620
14923	-43.25	35.75	620
14923	-42.75	35.25	620
14923	-42.25	35.25	620
14923	-42.25	35.75	620
14923	-42.75	36.25	620
14923	-42.75	36.75	620
14923	-41.75	36.75	620
14923	-41.25	37.25	620
14923	-40.75	37.25	620
14923	-40.25	36.75	620
14923	-39.75	36.75	620
14923	-39.75	37.25	620
14923	-40.25	37.75	620
14923	-40.25	38.25	620
14923	-39.25	39.25	620
14923	-38.75	39.25	620
14923	-38.75	37.25	620
14923	-38.25	37.25	620
14923	-37.25	38.25	620
14923	-37.25	38.75	620
14923	-38.25	39.75	620
14923	-38.25	40.25	620
14923	-37.75	40.25	620
14923	-37.25	39.75	620
14923	-35.75	39.75	620
14923	-35.75	40.25	620
14923	-37.25	41.75	620
14923	-37.25	42.75	620
14923	-38.75	42.75	620
14923	-39.75	41.75	620
14923	-41.75	41.75	620
14923	-42.75	40.75	620
14923	-42.75	40.25	620
14923	-42.25	39.75	620
14923	-42.25	39.25	620
14923	-42.75	39.25	620
14923	-43.75	40.25	620
14923	-43.75	41.75	620
14923	-43.25	42.25	620
14923	-42.25	42.25	620
14923	-40.75	43.75	620
14923	-40.75	44.25	620
14923	-42.25	44.25	620
14923	-43.25	43.25	620
14923	-44.75	43.25	620
14923	-44.75	48.25	620
14924	-28.75	48.25	620
14924	-28.75	48.75	620
14924	-28.25	48.75	620
14924	-27.75	48.25	620
14924	-26.75	48.25	620
14924	-26.75	46.75	620
14924	-27.25	46.25	620
14924	-27.25	45.25	620
14924	-27.75	45.25	620
14924	-28.25	45.75	620
14924	-28.25	46.25	620
14924	-27.75	46.75	620
