group	label	showSelected1
1	Cluster 83: 717/3705 pixels shown, logFC -3.9 to 4.9, log10(p) 0.0 to 5.6	83
1	Cluster 99: 928/3903 pixels shown, logFC -3.8 to 6.2, log10(p) 0.0 to 8.7	99
1	Cluster 114: 1900/2275 pixels shown, logFC -1.3 to 6.2, log10(p) 0.0 to 10.1	114
1	Cluster 360: 42/302 pixels shown, logFC -2.5 to 5.1, log10(p) 0.0 to 5.3	360
1	Cluster 890: 37/758 pixels shown, logFC -1.3 to 6.6, log10(p) 0.0 to 12.6	890
1	Cluster 1186: 1156/11504 pixels shown, logFC -3.6 to 6.4, log10(p) 0.0 to 10.7	1186
1	Cluster 1439: 3/122 pixels shown, logFC -2.8 to 4.5, log10(p) 0.0 to 4.1	1439
1	Cluster 1591: 168/300 pixels shown, logFC -0.7 to 4.7, log10(p) 0.1 to 6.4	1591
1	Cluster 1850: 28/165 pixels shown, logFC -3.8 to 3.2, log10(p) 0.0 to 3.1	1850
1	Cluster 2527: 5/66 pixels shown, logFC -3.5 to 3.3, log10(p) 0.0 to 2.4	2527
1	Cluster 3674: 12/90 pixels shown, logFC -4.2 to 2.4, log10(p) 0.0 to 1.9	3674
