group	label	showSelected1
1	Cluster 35: 2/4658 pixels shown, logFC -4.6 to 4.3, log10(p) 0.0 to 4.9	35
1	Cluster 225: 344/371 pixels shown, logFC -3.8 to 3.3, log10(p) 0.0 to 1.6	225
1	Cluster 263: 2257/8739 pixels shown, logFC -4.9 to 4.4, log10(p) 0.0 to 2.8	263
1	Cluster 277: 215/2109 pixels shown, logFC -4.7 to 3.7, log10(p) 0.0 to 2.5	277
1	Cluster 1048: 86/86 pixels shown, logFC -4.2 to 0.8, log10(p) 0.0 to 1.9	1048
1	Cluster 1318: 94/2128 pixels shown, logFC -4.8 to 2.8, log10(p) 0.0 to 3.1	1318
1	Cluster 1598: 23/334 pixels shown, logFC -3.7 to 3.7, log10(p) 0.0 to 1.9	1598
1	Cluster 2698: 144/252 pixels shown, logFC -3.6 to 3.7, log10(p) 0.0 to 2.3	2698
1	Cluster 2907: 8/20 pixels shown, logFC -0.4 to 2.8, log10(p) 0.0 to 1.1	2907
1	Cluster 2908: 38/38 pixels shown, logFC -1.7 to 1.8, log10(p) 0.0 to 0.9	2908
1	Cluster 3348: 37/37 pixels shown, logFC -0.8 to 2.1, log10(p) 0.0 to 1.1	3348
1	Cluster 3982: 21/21 pixels shown, logFC -1.3 to 3.4, log10(p) 0.0 to 1.5	3982
