group	label	showSelected1
1	Cluster 3: 1133/16558 pixels shown, logFC -5.1 to 4.8, log10(p) 0.0 to 4.8	3
1	Cluster 537: 977/6176 pixels shown, logFC -4.9 to 3.7, log10(p) 0.0 to 4.0	537
1	Cluster 841: 1456/3700 pixels shown, logFC -5.0 to 4.1, log10(p) 0.0 to 3.0	841
1	Cluster 1189: 291/5289 pixels shown, logFC -5.3 to 4.1, log10(p) 0.0 to 4.5	1189
1	Cluster 1908: 22/39 pixels shown, logFC -4.7 to 0.8, log10(p) 0.0 to 2.5	1908
1	Cluster 1953: 524/1107 pixels shown, logFC -4.4 to 4.2, log10(p) 0.0 to 4.5	1953
1	Cluster 2566: 227/227 pixels shown, logFC -1.5 to 2.7, log10(p) 0.0 to 2.1	2566
1	Cluster 2615: 30/81 pixels shown, logFC -2.2 to 2.8, log10(p) 0.0 to 2.3	2615
1	Cluster 2759: 2/69 pixels shown, logFC -4.1 to 1.7, log10(p) 0.0 to 1.8	2759
1	Cluster 3145: 58/58 pixels shown, logFC -4.2 to 0.6, log10(p) 0.0 to 1.9	3145
1	Cluster 3634: 27/55 pixels shown, logFC -3.8 to 0.4, log10(p) 0.0 to 1.5	3634
1	Cluster 3635: 41/43 pixels shown, logFC -3.8 to 0.6, log10(p) 0.0 to 2.1	3635
1	Cluster 3738: 1/39 pixels shown, logFC -3.6 to 0.5, log10(p) 0.0 to 1.6	3738
1	Cluster 4033: 66/106 pixels shown, logFC -3.7 to 1.5, log10(p) 0.0 to 1.4	4033
1	Cluster 4057: 46/46 pixels shown, logFC -4.5 to 0.4, log10(p) 0.1 to 2.2	4057
